SrcIP,SrcPort,DstIP,DstPort,Proto,CurrentLength,SumIat,TotalPkts,MinLen,MaxLen,SumLen,MeanLen,Label
131.202.6.26,13000,10.8.8.246,29913,6,3932160,16020076332,344,60,1374,419184,79859426,2
10.8.8.138,37961,74.125.226.46,443,6,4325376,322024600175,26,66,924,3727,9394333,0
10.8.8.138,36291,74.125.226.34,443,17,5373952,11953725922,11,79,1392,8144,48520471,5
207.241.236.176,80,10.8.8.130,43527,6,3932160,6258104155,1212,60,1374,1654021,89437227,0
10.8.8.130,49539,111.221.77.159,40005,17,4980736,1359995991033,3,76,76,228,4980736,2
93.80.87.228,40881,10.8.8.130,51413,17,0,0,1,361,361,361,23658496,-1
10.8.8.222,55113,224.0.0.252,5355,17,4194304,416839198,2,64,64,128,4194304,6
10.8.8.130,51413,108.61.68.143,62237,17,9109504,37193633448,3,139,139,417,9109504,4
74.125.226.40,443,10.8.8.138,44795,17,10551296,251610675,3,74,1392,1627,35542357,5
74.125.226.63,443,10.8.8.138,55316,17,22020096,245757114,3,74,1392,1802,39365290,5
10.8.8.246,59452,224.0.0.252,5355,17,4194304,412400862,2,64,64,128,4194304,6
10.8.8.178,59904,216.58.210.46,80,6,4325376,125492989084,21,66,503,2705,8441660,0
73.167.244.129,42387,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.8.134,15685,64.4.23.159,40031,17,0,0,1,76,76,76,4980736,-1
91.190.216.125,12350,10.8.0.6,57965,6,3932160,6851741761,6,60,66,366,3997696,6
10.8.8.130,49539,77.97.47.77,44903,17,0,0,1,60,60,60,3932160,-1
10.8.8.222,54991,224.0.0.252,5355,17,4194304,413654908,2,64,64,128,4194304,6
157.55.235.153,40002,10.8.8.178,15685,17,0,0,1,524,524,524,34340864,-1
10.8.8.178,52379,216.58.210.33,443,6,4325376,67511545465,30,66,438,3307,7224251,0
10.8.8.130,51413,177.71.76.254,40097,17,9109504,30007483941,3,100,139,378,8257536,4
213.199.179.194,33033,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
10.8.8.138,56625,208.117.251.116,443,6,4325376,10635204533,7,66,583,1038,9718052,5
216.58.210.3,443,10.8.8.130,34914,6,3932160,139358045,6,60,126,438,4784128,0
10.8.8.130,49539,213.199.179.174,443,17,0,0,1,60,60,60,3932160,-1
10.8.8.130,49539,65.55.223.34,443,17,0,0,1,60,60,60,3932160,-1
173.194.123.4,80,10.8.0.10,34708,6,4325376,115313327191,27,66,1404,18240,44273208,0
64.233.181.120,443,10.8.8.138,57517,6,4325376,13873089655,4,66,129,327,5357568,5
173.194.123.14,443,10.8.0.14,48287,6,3932160,58830197450,30,60,1404,12354,26987724,0
173.194.67.16,465,10.8.8.234,37857,6,3932160,3249730127,20,60,302,2191,7179468,0
64.4.23.169,40008,10.8.8.134,15685,17,0,0,1,63,63,63,4128768,-1
70.127.180.169,0,10.8.8.130,0,1,10944512,69873468139,3,167,167,501,10944512,4
10.8.8.134,15685,151.63.12.247,56515,17,0,0,1,60,60,60,3932160,-1
10.8.8.178,51898,216.58.208.37,443,6,4325376,59002874392,16,66,1374,4174,17096704,0
46.191.176.129,6881,10.8.8.130,51413,17,0,0,1,354,354,354,23199744,-1
207.241.224.2,80,10.8.8.130,55938,6,4325376,2282052167,5,66,419,691,9057075,0
208.117.251.116,443,10.8.8.138,56552,6,4325376,3103508919,2,66,66,132,4325376,5
10.8.8.134,60106,70.100.90.44,14783,6,4325376,62672872631,146,66,593,42764,19195763,5
10.8.8.138,58925,69.25.24.24,443,6,3932160,216948677531,7,60,60,420,3932160,5
10.8.8.178,39269,23.67.255.209,443,6,3932160,84891826132,15,60,119,1019,4452078,0
10.8.0.10,46824,23.65.243.33,443,6,3932160,5149758036,12,60,408,1391,7596714,0
207.241.236.176,80,10.8.8.130,43552,6,4325376,4368991549,405,66,1374,551418,89228963,0
10.8.8.138,51142,74.125.226.56,443,6,4325376,181487565052,14,66,583,1819,8514998,0
10.8.0.14,33024,216.58.219.237,443,6,4325376,58578706334,13,66,583,1682,8479350,0
10.8.8.222,61138,131.202.6.26,13000,6,3932160,1929798795,15,60,1374,6854,29945582,5
10.8.8.246,52313,224.0.0.252,5355,17,4194304,413892151,2,64,64,128,4194304,6
10.8.8.134,15685,73.45.157.98,36950,17,4128768,58994272774,4,63,63,252,4128768,2
173.194.123.70,80,10.8.0.10,42566,6,4325376,50272117169,8,66,847,1317,10788864,0
10.8.8.138,43336,75.101.155.12,22,6,4325376,2566206204226,54403,66,1374,71191261,85759801,3
10.8.8.138,58847,74.125.226.33,443,6,4325376,325423360493,15,66,950,1966,8589585,0
74.125.226.38,443,10.8.8.138,59322,17,10485760,91100853385,8,159,161,1281,10493952,5
91.190.216.55,12350,10.8.8.130,33831,6,4325376,21583586676,13,66,501,2000,10082461,0
111.221.77.150,40028,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
213.199.179.162,40015,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
10.8.8.134,15685,157.56.52.14,40029,17,5439488,2701844898282,2,83,83,166,5439488,2
157.56.52.25,40002,10.8.8.178,15685,17,0,0,1,524,524,524,34340864,-1
10.8.8.246,54470,224.0.0.252,5355,17,4194304,411793053,2,64,64,128,4194304,6
95.87.14.241,51167,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
184.27.206.8,443,10.8.8.246,29902,6,3932160,813974453,12,60,1374,7004,38251178,0
69.171.255.36,3478,10.8.0.10,58427,17,0,0,1,74,74,74,4849664,-1
10.8.0.10,35320,173.194.123.15,443,6,3932160,136194596,14,60,265,1343,6286774,0
10.8.0.10,37617,72.21.91.29,80,6,4325376,12532859761,7,66,505,909,8510317,0
64.233.184.16,465,10.8.8.110,37428,6,3932160,2386726625,20,60,304,2193,7186022,0
10.8.8.130,49539,217.88.181.33,38942,17,0,0,1,60,60,60,3932160,-1
10.8.8.130,59743,207.241.228.122,80,6,4325376,10189831069,435,66,276,32009,4822394,0
10.8.0.14,35987,137.116.32.77,443,6,4325376,242300099,11,66,333,1420,8460101,0
10.8.8.138,51762,54.243.108.61,443,6,4325376,18168125773,4,66,74,272,4456448,5
10.8.8.222,58048,224.0.0.252,5355,17,4194304,415424390,2,64,64,128,4194304,6
10.8.8.138,58921,69.25.24.24,443,6,3932160,217659605395,7,60,60,420,3932160,5
111.221.77.151,443,10.8.0.10,18420,17,0,0,1,68,68,68,4456448,-1
10.8.8.110,39035,63.245.216.132,443,6,3932160,1354554325,12,60,603,1839,10043392,0
207.241.237.128,80,10.8.8.130,47683,6,4325376,2853113073,172,66,1374,229034,87267280,0
207.241.226.111,6969,10.8.8.130,49039,6,4325376,459527727,5,66,216,488,6396313,4
46.201.39.188,30990,10.8.8.130,49539,17,4456448,958067898,5,68,68,340,4456448,2
173.252.79.90,443,10.8.0.10,47119,6,4325376,177864876574,5,66,170,518,6789529,6
177.158.112.45,65275,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
161.6.23.47,65221,10.8.0.6,50013,6,4325376,10977750743,8,66,163,713,5840896,6
78.207.139.99,26936,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.246,58647,224.0.0.252,5355,17,4194304,414661292,2,64,64,128,4194304,6
10.8.8.134,57665,71.94.76.197,47302,6,4325376,63012043916,370,66,1090,211896,37531935,0
10.8.0.6,40273,157.55.130.162,443,17,0,0,1,60,60,60,3932160,-1
74.125.226.32,443,10.8.8.138,34040,6,4325376,240620236636,15,66,216,1347,5885132,5
157.56.52.41,40025,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
10.8.8.110,37426,64.233.184.16,465,6,4325376,2472030978,16,66,583,2430,9953280,0
151.249.130.54,17246,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
91.189.89.22,443,10.8.0.10,45331,6,4325376,603883075,13,66,1404,7173,36160748,0
10.8.8.138,47400,23.235.40.246,80,6,4325376,601405504502,84,66,284,5770,4501699,0
10.8.8.134,15685,24.196.36.15,63443,17,4128768,47268441516,4,63,63,252,4128768,2
10.8.8.110,57574,74.125.133.16,995,6,4325376,2395997392,17,66,583,2053,7914435,0
10.8.8.222,52377,224.0.0.252,5355,17,4194304,413044395,2,64,64,128,4194304,6
10.8.8.138,58778,209.148.205.16,80,6,4325376,77613991757,4,66,66,264,4325376,5
10.8.0.6,40273,157.55.130.165,40017,17,5046272,1981912057217,2,77,77,154,5046272,6
10.8.0.10,41626,173.252.79.90,443,6,4325376,12611271914,8,66,218,732,5996544,6
10.8.8.178,15685,157.55.235.169,40028,17,0,0,1,76,76,76,4980736,-1
10.8.8.134,15685,213.199.179.153,40033,17,5046272,1034163672710,4,77,77,308,5046272,2
10.8.8.134,58161,24.36.174.173,47044,6,4325376,21489303432,35,66,587,8820,16515072,2
74.125.226.46,443,10.8.8.138,48603,17,24772608,11985919285,23,74,1392,19766,56321068,5
10.8.8.130,49539,82.155.234.73,2569,17,0,0,1,60,60,60,3932160,-1
45.50.54.24,39032,10.8.0.6,39556,6,4325376,12174061931,9,66,163,764,5563278,6
10.8.8.222,62609,224.0.0.252,5355,17,4194304,411700190,2,64,64,128,4194304,6
10.8.8.138,41795,192.229.163.43,443,6,4325376,97511071015,6,66,66,396,4325376,5
10.8.8.138,56612,208.117.251.116,443,6,4325376,10660983517,7,66,583,1038,9718052,5
173.194.123.101,443,10.8.0.10,47189,6,4325376,147801556,13,66,1404,5605,28256098,0
10.8.8.130,59443,91.189.92.57,443,6,3932160,1240811023,59,60,1374,60619,67334352,5
173.194.67.16,465,10.8.8.234,37876,6,3932160,2794732593,19,60,302,2131,7350379,0
207.241.237.128,80,10.8.8.130,47697,6,3932160,26958935809,3856,60,1374,5266835,89514340,0
10.8.8.222,50500,224.0.0.252,5355,17,4194304,414370938,2,64,64,128,4194304,6
111.221.74.23,40002,10.8.0.6,40273,17,0,0,1,568,568,568,37224448,-1
10.8.8.130,51413,128.73.85.77,40880,17,0,0,1,139,139,139,9109504,-1
50.19.232.176,443,10.8.8.138,55468,6,4325376,18144443932,2,66,74,140,4587520,5
91.189.89.106,443,10.8.0.10,34813,6,4325376,630117512,10,66,1404,6026,39491993,0
111.221.74.46,40030,10.8.0.6,40273,17,32505856,560826403702,2,62,496,558,18284544,6
10.8.0.10,33607,173.194.123.21,443,6,4325376,538807484715,197,66,1404,55001,18297185,0
209.148.205.35,443,10.8.8.138,42010,6,4325376,1327946051314,89622,66,1374,123025989,89962634,5
10.8.8.130,51413,91.121.183.146,48117,17,0,0,1,139,139,139,9109504,-1
131.202.6.26,13000,10.8.8.246,29917,6,3932160,1700095244,13,60,1374,6438,32455443,6
10.8.8.130,43503,207.241.236.176,80,6,4325376,9126703956,1146,66,253,82000,4689312,0
10.8.8.134,15685,157.55.235.155,40034,17,5046272,1033124809605,3,77,77,231,5046272,2
213.220.201.6,17798,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
131.202.6.26,13000,10.8.8.222,61156,6,3932160,2735974191,14,60,1374,6628,31026614,5
10.8.8.138,56616,208.117.251.116,443,6,4325376,10670225987,7,66,583,1038,9718052,5
173.194.208.94,443,10.8.0.14,55969,6,3932160,58558908150,18,60,1404,5803,21128078,0
10.8.8.130,52071,207.241.227.82,80,6,4325376,6107447501,367,66,277,26413,4716627,0
10.8.8.138,51892,74.125.226.39,443,6,4325376,240634844100,21,66,328,2040,6366354,0
64.4.23.150,40028,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
122.164.153.247,25890,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.8.134,15685,68.39.103.211,65514,17,4194304,1434342718289,8,64,64,512,4194304,2
10.8.8.130,38421,67.18.187.111,123,17,0,0,1,90,90,90,5898240,-1
10.8.8.222,55449,224.0.0.252,5355,17,4194304,413633944,2,64,64,128,4194304,6
151.63.12.247,56515,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.8.138,49970,107.22.243.234,80,6,4325376,69645829193,26,66,1374,8451,21301720,0
216.58.221.142,443,10.8.8.138,59312,17,0,0,1,1392,1392,1392,91226112,-1
81.53.48.214,50260,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.134,15685,112.210.206.44,62641,17,0,0,1,60,60,60,3932160,-1
10.8.8.130,34927,216.58.210.3,443,6,4325376,85867171141,109,66,583,9060,5447304,0
10.8.8.138,56577,208.117.251.116,443,6,4325376,335292844939,6762,66,1374,497455,4821237,0
10.8.8.130,49539,69.181.136.22,57191,17,4259840,1174023151422,464,60,104,32853,4640203,2
10.8.8.130,49539,80.216.144.152,22209,17,0,0,1,60,60,60,3932160,-1
10.8.8.110,37424,64.233.184.16,465,6,4325376,2376039982,18,66,583,2558,9313393,0
131.202.240.150,41166,74.125.226.39,443,6,4325376,29274930264,2,66,66,132,4325376,5
10.8.8.138,46960,23.21.207.234,443,6,4325376,10470983816,4,66,74,272,4456448,5
10.8.8.130,49539,86.157.103.43,20361,17,0,0,1,60,60,60,3932160,-1
10.8.0.6,40273,157.55.130.166,40030,17,0,0,1,78,78,78,5111808,-1
10.8.0.14,43996,74.125.226.21,443,6,4325376,59030878268,19,66,1404,4237,14614528,0
10.8.0.6,40273,213.199.179.169,40020,17,4915200,2764120923807,2,75,75,150,4915200,6
10.8.0.6,40273,157.55.56.169,40008,17,0,0,1,76,76,76,4980736,-1
10.8.8.246,64484,224.0.0.252,5355,17,4194304,408375517,2,64,64,128,4194304,6
10.8.8.234,56875,64.233.184.16,993,6,3932160,53687393573,110,60,605,11453,6823489,0
65.55.223.44,40028,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
207.241.237.128,80,10.8.8.130,47689,6,3932160,22372062482,2043,60,1374,2787854,89429662,0
82.75.235.147,17697,10.8.8.130,49539,17,4128768,56906604157,4,63,63,252,4128768,2
10.8.8.138,56613,208.117.251.116,443,6,4325376,20583784555,7,66,583,1038,9718052,5
10.8.0.6,40273,64.4.23.159,40032,17,0,0,1,73,73,73,4784128,-1
10.8.0.6,40273,111.221.77.171,40003,17,4915200,2719459767541,2,75,75,150,4915200,6
10.8.8.138,59187,204.236.238.164,1634,6,4325376,3883881034,139,66,301,9732,4588462,2
158.222.191.234,55045,10.8.8.134,15685,17,4128768,1369446645806,8,63,63,504,4128768,2
10.8.0.6,40273,157.56.52.41,40028,17,4980736,2764161485045,2,76,76,152,4980736,6
10.8.8.134,15685,153.205.253.124,47930,17,0,0,1,60,60,60,3932160,-1
10.8.8.138,56631,208.117.251.116,443,6,4325376,10646506199,7,66,583,1038,9718052,5
10.8.0.10,33741,173.194.123.4,443,6,3932160,414994014,15,60,265,1403,6129800,0
216.58.219.237,443,10.8.0.10,35243,6,3932160,175745497315,20,60,1347,3585,11747328,0
10.8.8.130,51413,142.165.133.217,49698,17,8912896,116688674391,3,100,139,375,8192000,4
23.235.44.143,443,10.8.8.138,49851,6,4325376,18562781837,4,66,97,295,4833280,5
10.8.8.222,62527,224.0.0.252,5355,17,4194304,411529779,2,64,64,128,4194304,6
10.8.8.130,55915,207.241.224.2,80,6,4325376,3172834638,6,66,265,603,6586368,0
75.101.155.12,22,10.8.8.138,43336,6,9830400,2565946942894,29633,66,1374,4209032,9308646,0
10.8.8.134,45599,68.39.103.211,65514,6,4325376,62694684816,108,66,593,29768,18063663,5
106.159.199.206,13681,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
75.101.155.12,21,10.8.8.138,54474,6,3932160,123983777101,22,60,1374,6421,19127575,0
64.233.184.16,465,10.8.8.110,37437,6,3932160,2216955913,19,60,304,2127,7336582,0
10.8.0.14,55969,173.194.208.94,443,6,4325376,58559318905,16,66,401,2022,8282112,0
157.56.52.13,40011,10.8.8.130,49539,17,7274496,3534179440367,126,60,728,16025,8335034,0
10.8.8.134,37992,73.25.184.121,58698,6,4325376,12675272175,37,66,593,9168,16238758,0
10.8.8.138,50940,204.236.238.164,21,6,4325376,7892232141524,177,66,375,26022,9634902,0
74.125.226.38,443,10.8.8.138,58180,17,10485760,90013675106,8,159,1392,2734,22396928,5
207.241.227.212,80,10.8.8.130,33813,6,4325376,5398782728,406,66,1374,550176,88808705,0
64.233.178.94,80,10.8.0.6,55197,6,4325376,199128091942,7,66,66,462,4325376,0
69.145.8.82,18977,10.8.0.6,45990,6,4325376,30014411064,15,66,155,1167,5098700,2
111.221.74.25,40002,10.8.8.134,15685,17,0,0,1,524,524,524,34340864,-1
10.8.0.6,40273,111.221.77.162,40015,17,0,0,1,78,78,78,5111808,-1
74.125.226.35,443,10.8.8.138,60743,6,4325376,91102123853,11,66,215,1019,6071016,0
10.8.8.134,15685,111.221.74.27,40034,17,5046272,915254798946,2,77,77,154,5046272,2
24.36.174.173,47044,10.8.8.134,58157,6,4325376,28440729348,23,66,133,1695,4829718,2
54.230.52.100,443,10.8.8.138,33876,6,4325376,121012013919,25,66,1374,23095,60542156,5
10.8.8.130,55798,207.241.224.2,80,6,4325376,1719205498,6,66,227,565,6171306,0
10.8.8.138,49969,107.22.243.234,80,6,3932160,1180502900,12,60,1374,5105,27880106,5
207.241.236.176,80,10.8.8.130,43465,6,3932160,23553524403,2595,60,1374,3548665,89620543,0
10.8.8.138,51001,204.236.238.164,21,6,4325376,147878524175,81,66,359,12133,9816645,0
10.8.8.138,58882,74.125.226.33,443,6,4325376,240620141154,18,66,583,2083,7583971,0
216.58.210.46,80,10.8.8.178,59905,6,4325376,5510155594,3,66,74,206,4500138,0
157.55.235.155,443,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
111.221.77.147,40021,10.8.0.6,40273,17,0,0,1,487,487,487,31916032,-1
10.8.8.222,57892,224.0.0.252,5355,17,4194304,411146769,2,64,64,128,4194304,6
209.148.205.16,80,10.8.8.138,58755,6,4325376,257728660403,7,66,66,462,4325376,5
10.8.0.10,50912,69.171.255.36,3478,17,0,0,1,70,70,70,4587520,-1
10.8.8.134,49749,144.118.64.164,9987,6,4325376,62546585732,42,66,592,4380,6834468,2
63.245.217.162,443,10.8.8.110,45061,6,3932160,12665230477,14,60,1374,4786,22403949,0
10.8.8.222,63368,224.0.0.252,5355,17,4194304,414643307,2,64,64,128,4194304,6
10.8.8.246,58746,224.0.0.252,5355,17,4194304,412267382,2,64,64,128,4194304,6
74.125.226.185,443,10.8.0.6,59298,6,4325376,240113995889,22,66,1404,5978,17807918,0
77.72.169.133,11113,10.8.8.222,53075,17,7143424,3344935331167,43,60,135,3661,5579704,0
63.245.216.132,443,10.8.8.110,39035,6,3932160,1082642488,11,60,1266,5086,30301463,0
136.169.153.247,44253,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.0.6,40273,157.56.52.22,40017,17,0,0,1,74,74,74,4849664,-1
10.8.0.6,40273,157.55.235.174,40002,17,0,0,1,75,75,75,4915200,-1
124.102.7.98,11130,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.8.246,58652,224.0.0.252,5355,17,4194304,411859206,2,64,64,128,4194304,6
207.241.224.2,80,10.8.8.130,55781,6,4325376,2191936705,5,66,427,699,9161932,0
10.8.8.246,62164,224.0.0.252,5355,17,4194304,416451991,2,64,64,128,4194304,6
216.58.208.35,443,10.8.8.178,52208,6,3932160,59158257413,13,60,212,1190,5999064,0
10.8.8.234,37854,173.194.67.16,465,6,4325376,2958786309,14,66,911,2707,12671853,3
10.8.8.130,52116,207.241.227.82,80,6,4325376,4101641595,288,66,277,19923,4533589,0
69.171.255.36,3478,10.8.0.10,60023,17,0,0,1,74,74,74,4849664,-1
10.8.8.130,59088,207.241.227.188,80,6,4325376,17170529519,814,66,296,58025,4671654,0
10.8.8.130,33831,207.241.227.212,80,6,4325376,15296293683,2211,66,254,153469,4548957,0
10.8.8.138,58291,74.125.226.33,443,17,5177344,90249159934,16,79,1392,6369,26087424,5
129.98.43.99,24011,10.8.8.134,39099,6,4325376,252742640871,961,66,1374,196890,13427037,0
207.241.224.2,80,10.8.8.130,55821,6,4325376,1752037901,5,66,433,705,9240576,0
216.58.210.35,443,10.8.8.178,59222,6,3932160,74276480728,396,60,1374,523297,86603010,0
173.194.123.5,443,10.8.0.10,33893,6,3932160,195783321067,33,60,1404,7547,14987884,0
10.8.8.246,58911,224.0.0.252,5355,17,4194304,423012449,2,64,64,128,4194304,6
204.236.238.164,1878,10.8.8.138,59880,6,3932160,4580451333,180,60,1374,235869,85877282,5
10.8.8.130,34820,86.193.232.51,40406,6,4325376,4552202183,14,66,146,1096,5130532,2
216.58.210.1,443,10.8.8.130,60535,6,3932160,165333586,5,60,126,372,4875878,0
209.148.205.41,80,10.8.8.138,57747,6,4325376,308555394533,18,66,1374,15340,55851235,0
10.8.8.134,15685,73.6.148.222,18722,17,4194304,44737437473,4,64,64,256,4194304,2
157.55.130.172,40027,10.8.0.10,18420,17,4128768,1939748704571,5,63,63,315,4128768,6
23.52.152.64,443,10.8.8.138,51241,6,4325376,81136138046,4,66,119,317,5193728,5
10.8.8.134,51133,74.4.90.123,13913,6,4325376,1655755471,11,66,118,859,5117765,2
10.8.0.6,50252,74.125.22.157,443,6,4325376,194915799376,6,66,66,396,4325376,0
10.8.8.134,15685,121.211.156.162,5696,17,0,0,1,60,60,60,3932160,-1
157.55.56.156,40031,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
10.8.0.6,40273,65.55.223.32,40004,17,11927552,2270483682715,5,181,195,936,12268339,6
10.8.0.14,39188,173.194.123.4,443,6,4325376,73763656296,24,66,1404,5241,14311424,0
10.8.8.130,49539,157.55.235.159,443,17,0,0,1,60,60,60,3932160,-1
91.189.89.22,443,10.8.0.10,45332,6,71827456,610489643,21,66,1404,19391,60514694,0
23.235.46.143,443,10.8.8.138,38081,6,4325376,10213574722,3,66,74,214,4674901,5
10.8.8.246,61098,224.0.0.252,5355,17,4194304,411752676,2,64,64,128,4194304,6
10.8.8.134,15685,157.55.56.159,40005,17,0,0,1,85,85,85,5570560,-1
10.8.8.138,49851,23.235.44.143,443,6,4325376,18554301843,3,66,66,198,4325376,5
207.241.228.122,80,10.8.8.130,59712,6,4325376,4869817101,409,66,1374,553309,88659312,0
10.8.8.234,37847,173.194.67.16,465,6,4325376,3204638218,15,66,907,2801,12237755,0
10.8.8.222,52189,224.0.0.252,5355,17,4194304,413993034,2,64,64,128,4194304,6
10.8.0.6,40273,111.221.74.45,40019,17,0,0,1,75,75,75,4915200,-1
207.241.227.212,80,10.8.8.130,33831,6,3932160,15304495293,4038,60,1374,5513311,89480027,0
10.8.0.14,35792,173.194.123.118,443,6,4325376,59133480836,19,66,1404,4242,14631774,0
10.8.8.134,15685,157.55.130.154,40010,17,5046272,533483219041,2,77,77,154,5046272,2
10.8.8.178,39776,216.58.210.46,443,6,4325376,3013654322,14,66,269,1533,7176192,0
137.116.224.167,443,10.8.8.130,47169,6,4325376,1371329705,14,66,1374,12504,58533010,0
207.241.236.176,80,10.8.8.130,43556,6,4325376,7332936957,808,66,1374,1102705,89439201,5
10.8.0.10,57065,137.116.224.167,443,6,4325376,682245405,11,66,333,1420,8460101,0
216.58.210.3,443,10.8.8.130,34937,6,4325376,438011731,7,66,212,752,7040438,0
69.171.255.36,3478,10.8.0.10,36050,17,0,0,1,74,74,74,4849664,-1
74.125.226.186,80,10.8.0.6,52205,6,3932160,199109617169,7,60,66,456,4269202,0
10.8.8.138,42623,74.125.226.40,443,17,5373952,818439081,16,82,1392,14465,59248640,5
216.58.210.46,443,10.8.8.178,39787,6,4325376,1807423337,13,66,1374,5156,25992585,0
10.8.8.130,49539,213.199.179.168,443,17,0,0,1,60,60,60,3932160,-1
10.8.0.10,43046,173.194.123.12,443,6,4325376,234540935,10,66,583,1377,9024307,0
207.241.236.176,80,10.8.8.130,43530,6,4325376,30074770989,3625,66,1374,4961325,89695281,0
10.8.8.178,59905,216.58.210.46,80,6,4325376,5639465833,4,66,74,272,4456448,0
69.171.255.36,3478,10.8.0.10,38429,17,0,0,1,74,74,74,4849664,-1
10.8.0.14,36528,173.194.123.0,443,6,4325376,58923905370,19,66,1404,4043,13945370,0
10.8.8.246,59112,224.0.0.252,5355,17,4194304,426505516,2,64,64,128,4194304,6
213.199.179.151,40013,10.8.0.6,40273,17,0,0,1,928,928,928,60817408,-1
216.58.210.3,443,10.8.8.130,34920,6,3932160,86559118382,647,60,1374,845330,85625265,5
10.8.8.134,37700,4.53.160.75,123,17,0,0,1,90,90,90,5898240,-1
77.72.169.162,6901,10.8.8.222,59286,17,0,0,1,86,86,86,5636096,-1
10.8.8.130,49539,176.233.67.176,12326,17,0,0,1,60,60,60,3932160,-1
173.194.123.12,443,10.8.0.10,43136,6,4325376,124031629,9,66,1404,4554,33161216,0
10.8.8.138,56571,208.117.251.116,443,6,4325376,64278775191,1771,66,1374,132580,4906133,0
10.8.8.222,50696,224.0.0.252,5355,17,4194304,413346429,2,64,64,128,4194304,6
10.8.0.6,40273,111.221.74.45,40008,17,0,0,1,77,77,77,5046272,-1
74.125.226.56,443,10.8.8.138,56126,17,4653056,429587185,4,71,1392,1873,30687232,5
10.8.8.138,49154,74.125.226.46,443,17,5570560,582197531,11,82,1392,8158,48603880,5
