SrcIP,SrcPort,DstIP,DstPort,Proto,CurrentLength,SumIat,TotalPkts,MinLen,MaxLen,SumLen,MeanLen,Label
10.8.8.178,15685,111.221.74.14,40029,17,0,0,1,83,83,83,5439488,-1
10.8.8.234,37836,173.194.67.16,465,6,4325376,2774136731,15,66,906,2800,12233386,0
10.8.0.10,37169,173.252.79.90,50015,17,12713984,5825309,2,86,194,280,9175040,6
74.139.238.116,25355,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.8.246,60746,224.0.0.252,5355,17,4194304,411847083,2,64,64,128,4194304,6
67.18.187.111,123,10.8.8.130,38421,17,0,0,1,90,90,90,5898240,-1
173.194.123.12,443,10.8.0.10,43046,6,4325376,201693379,7,66,218,724,6778294,0
10.8.0.10,36077,173.252.79.90,50015,17,12713984,81499349,2,86,194,280,9175040,6
10.8.8.246,64425,224.0.0.252,5355,17,4194304,414351446,2,64,64,128,4194304,6
10.8.8.110,37450,64.233.184.16,465,6,4325376,2349322858,14,66,583,2265,10602788,3
10.8.0.6,40273,157.55.130.161,40032,17,0,0,1,76,76,76,4980736,-1
10.8.0.14,39973,216.58.219.238,443,6,4325376,88139212054,29,66,1404,9363,21159088,0
10.8.8.138,52718,74.125.226.40,443,6,4325376,346290005194,29,66,287,2798,6323094,0
216.58.219.229,443,10.8.0.10,35058,6,3932160,415923559596,39,60,860,6161,10353007,0
209.148.205.16,80,10.8.8.138,58762,6,4325376,211665999528,6,66,66,396,4325376,5
207.241.227.212,80,10.8.8.130,33844,6,4325376,4919616764,406,66,1374,551486,89020163,0
10.8.0.10,55376,91.190.216.125,12350,6,3932160,57753962574,33,60,588,3685,7318186,0
207.241.228.122,80,10.8.8.130,59737,6,3932160,7322034044,1618,60,1374,2205406,89328484,0
10.8.8.130,51413,212.129.33.50,6881,17,6553600,143269793777,4,100,139,439,7192576,4
157.55.130.152,40023,10.8.0.6,40273,17,4128768,3715797402719,9,63,63,567,4128768,6
23.63.99.210,443,10.8.8.178,43063,6,4325376,116200339740,89,66,1374,92535,68139031,0
173.194.67.16,465,10.8.8.234,37865,6,3932160,3310261084,20,60,302,2191,7179468,0
74.125.226.32,443,10.8.8.138,55343,17,67043328,228087998,3,74,1392,2489,54373034,5
10.8.8.222,59942,224.0.0.252,5355,17,4194304,411059173,2,64,64,128,4194304,6
10.8.8.178,38629,93.184.220.29,80,6,4325376,16068076131,8,66,505,1414,11583488,0
10.8.8.130,42784,64.12.104.73,443,6,3932160,600406253272,3,60,60,180,3932160,0
131.202.6.26,13000,10.8.8.222,61151,6,3932160,1847647542,14,60,1374,6622,30998528,5
10.8.8.138,42011,209.148.205.35,443,6,4325376,10435033249,4,66,74,272,4456448,5
111.221.77.161,40010,10.8.0.6,40273,17,0,0,1,479,479,479,31391744,-1
37.48.81.69,6881,10.8.8.130,51413,17,0,0,1,336,336,336,22020096,-1
23.235.44.143,443,10.8.8.138,49925,6,4325376,16311281449,4,66,97,295,4833280,5
10.8.0.6,40273,160.94.74.81,43826,17,0,0,1,60,60,60,3932160,-1
198.245.61.44,9097,10.8.8.130,51413,17,0,0,1,327,327,327,21430272,-1
108.0.130.54,54622,10.8.8.130,51413,17,7143424,105606639912,26,62,565,2586,6518311,4
10.8.8.130,34461,2.101.222.231,9396,6,4325376,383404317868,447,66,95,36799,5395210,2
10.8.8.138,58019,204.236.238.164,1602,6,4325376,4201561743,108,66,295,7730,4690678,0
10.8.8.130,51413,108.0.130.54,54622,17,5963776,105639363670,31,62,460,5682,12012114,4
73.160.85.234,47031,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.0.6,40273,64.4.23.156,40031,17,0,0,1,79,79,79,5177344,-1
10.8.8.246,29948,131.202.6.26,13000,6,3932160,1966164396,14,60,1374,6436,30127835,5
31.13.73.7,443,10.8.0.10,47592,6,3932160,63646891029,10,60,111,806,5282201,0
50.191.240.90,3845,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
73.202.9.176,10845,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
207.241.237.128,80,10.8.8.130,47789,6,4325376,20882155429,3706,66,1374,5065424,89575722,0
207.241.224.2,443,10.8.8.130,51299,6,3932160,4037028202,41,60,1374,42156,67383795,5
10.8.8.138,39451,69.25.24.23,443,6,3932160,219193352658,8,60,60,480,3932160,5
10.8.8.110,37443,64.233.184.16,465,6,4325376,2238049262,16,66,583,2426,9936896,0
10.8.0.10,42396,173.194.123.0,443,6,3932160,168914368,14,60,265,1343,6286774,0
195.249.232.81,18244,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.0.6,40273,157.55.130.174,40016,17,0,0,1,79,79,79,5177344,-1
173.252.79.94,443,10.8.0.10,55129,6,4325376,3471847238990,8,66,170,872,7143424,0
208.117.251.116,443,10.8.8.138,56550,6,4325376,317755460651,22726,66,1374,31139183,89797478,5
10.8.8.178,42603,23.63.99.130,443,6,3932160,85593873020,15,60,97,997,4355959,0
31.16.136.91,55398,10.8.8.130,53923,6,4325376,3411674236,9,66,161,769,5599687,2
10.8.8.138,59880,204.236.238.164,1878,6,4325376,4587088688,149,66,349,10932,4808319,2
64.4.23.162,40019,10.8.8.130,52161,6,4325376,1381306514603,100,66,1095,9734,6379274,0
10.8.8.222,63791,224.0.0.252,5355,17,4194304,414245920,2,64,64,128,4194304,6
172.248.47.90,55370,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.8.138,58746,209.148.205.16,80,6,4325376,74836426935,4,66,66,264,4325376,5
10.8.0.6,47315,23.23.138.128,443,6,4325376,25046325369,4,66,66,264,4325376,0
216.58.210.3,443,10.8.8.130,34924,6,3932160,59147458275,13,60,212,1190,5999064,0
64.4.23.169,40008,10.8.8.134,15685,17,0,0,1,63,63,63,4128768,-1
157.56.52.30,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.134,51882,98.251.71.160,16311,6,4325376,62633145979,260,66,1374,119424,30102197,2
111.221.77.142,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.138,54813,74.125.226.37,443,17,5177344,205686990,2,79,1392,1471,48201728,5
157.56.52.17,40011,10.8.0.6,40273,17,0,0,1,518,518,518,33947648,-1
207.241.236.176,80,10.8.8.130,43543,6,4325376,16657058423,1210,66,1374,1653889,89577908,0
10.8.0.6,40273,157.55.130.155,40008,17,4915200,3198733236477,2,75,75,150,4915200,6
10.8.8.222,50985,224.0.0.252,5355,17,4194304,421184944,2,64,64,128,4194304,6
10.8.8.234,37850,173.194.67.16,465,6,4325376,3105428509,14,66,910,2706,12667172,3
208.117.251.116,443,10.8.8.138,56594,6,4325376,10417622809,6,66,203,553,6040234,5
10.8.8.138,50940,204.236.238.164,21,6,4325376,7892392598500,177,66,375,26022,9634902,0
10.8.8.138,0,107.22.243.234,0,1,5373952,24210469,6,82,82,492,5373952,5
10.8.8.246,59452,224.0.0.252,5355,17,4194304,412393671,2,64,64,128,4194304,6
54.204.30.249,443,10.8.8.138,57467,6,4325376,10232751984,2,66,74,140,4587520,5
10.8.0.10,50051,173.252.79.90,3478,6,4325376,178156190651,8,66,218,732,5996544,6
10.8.8.246,64460,224.0.0.252,5355,17,4194304,411874785,2,64,64,128,4194304,6
10.8.0.6,40273,111.221.77.169,40016,17,5046272,2650300539450,2,77,77,154,5046272,6
10.8.8.178,0,78.46.223.24,0,1,13828096,25403543647563,43,211,382,11083,16891522,3
10.8.8.178,52203,173.194.67.94,80,6,4325376,116048780159,17,66,1140,2204,8496549,5
10.8.0.10,35198,173.252.79.94,50009,17,12189696,2670324878641,5,86,194,838,10983833,6
10.8.8.178,52153,216.58.208.35,443,6,4325376,59102530444,7,66,228,793,7424292,0
173.194.123.29,443,10.8.0.10,51044,6,4325376,27055170136076,23,60,1404,5916,16856998,0
216.58.210.3,443,10.8.8.130,34918,6,3932160,59346720432,13,60,212,1190,5999064,0
10.8.0.14,39994,216.58.219.238,443,6,4325376,59037153662,16,66,1404,4084,16728064,0
10.8.0.10,37590,69.171.255.36,3478,17,0,0,1,70,70,70,4587520,-1
216.58.219.237,443,10.8.0.14,33024,6,3932160,58599160300,13,60,215,1193,6014188,0
70.100.90.44,14783,10.8.8.134,15685,17,4194304,1036089958848,8,64,64,512,4194304,2
10.8.8.130,51413,78.181.244.85,16191,17,0,0,1,139,139,139,9109504,-1
10.8.8.222,58461,224.0.0.252,5355,17,4194304,412219292,2,64,64,128,4194304,6
202.224.82.46,29000,10.8.8.130,51413,17,0,0,1,361,361,361,23658496,-1
10.8.8.138,53285,74.125.226.37,443,6,4325376,10537415625,4,66,74,272,4456448,5
10.8.8.134,15685,121.45.207.120,42208,17,0,0,1,60,60,60,3932160,-1
10.8.8.138,42392,69.25.24.26,443,6,3932160,165225523335,7,60,60,420,3932160,5
74.125.226.46,443,10.8.8.138,37997,6,4325376,240647423595,18,66,1374,5585,20334364,5
10.8.8.246,58394,224.0.0.252,5355,17,4194304,416457483,2,64,64,128,4194304,6
10.8.8.130,47692,207.241.237.128,80,6,4325376,4852215214,741,66,296,60372,5339459,0
10.8.8.178,46889,23.192.162.186,443,6,3932160,118306082507,30,60,592,4396,9603208,0
10.8.0.10,35049,216.58.219.229,443,6,4325376,177029218406,22,66,1404,4747,14140881,0
74.125.226.40,443,10.8.8.138,44795,17,10551296,248300590,3,74,1392,1627,35542357,5
10.8.8.246,58139,224.0.0.252,5355,17,4194304,408032823,2,64,64,128,4194304,6
173.194.123.105,443,10.8.0.14,53868,6,4325376,240103061563,22,66,1404,6047,18013463,0
10.8.8.130,34914,216.58.210.3,443,6,4325376,147007815,4,66,112,387,6340608,0
74.125.226.2,443,10.8.0.10,37365,6,3932160,3056423569669,234,60,1404,26652,7464382,0
10.8.8.138,52548,74.125.226.35,443,17,5177344,210823724,2,79,1392,1471,48201728,5
10.8.8.134,34909,24.121.103.220,43206,6,4325376,62933415766,128,66,593,35984,18423808,2
10.8.8.130,47778,207.241.237.128,80,6,4325376,20535959351,2057,66,296,141434,4506085,0
10.8.8.134,15685,76.29.124.5,30457,17,0,0,1,60,60,60,3932160,-1
10.8.8.130,51413,183.89.99.57,56715,17,0,0,1,139,139,139,9109504,-1
10.8.8.130,51413,86.201.229.57,6881,17,0,0,1,139,139,139,9109504,-1
10.8.8.130,47765,207.241.237.128,80,6,4325376,7371075884,248,66,289,17589,4648035,0
10.8.0.10,18420,111.221.77.159,40005,17,5570560,3437169588234,5,63,85,383,5020057,6
213.199.179.169,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.0.6,55200,64.233.178.94,80,6,4325376,199049294254,7,66,66,462,4325376,0
74.125.226.38,80,10.8.0.10,49583,6,4325376,206999451,8,66,1404,4141,33923072,0
10.8.8.130,49539,108.237.134.2,7124,17,4521984,505695803276,156,61,571,25317,10635736,0
111.221.74.46,40030,10.8.0.6,40273,17,32505856,560826388202,2,62,496,558,18284544,6
91.105.113.48,17126,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.130,51302,207.241.224.2,443,6,4325376,3305564249,30,66,330,2649,5786828,0
64.4.23.159,40031,10.8.0.6,40273,17,4063232,3380139176541,11,60,984,1630,9711243,6
74.125.225.24,443,10.8.8.178,41586,6,3932160,67553958327,21,60,1374,5997,18715209,0
74.125.226.38,443,10.8.8.138,59322,17,10485760,91100850271,8,159,161,1281,10493952,5
134.170.18.175,443,10.8.0.10,54685,6,4325376,3870805731294,139,60,1404,65738,30994284,0
207.241.236.176,80,10.8.8.130,43549,6,4325376,7132353110,809,66,1374,1102713,89329294,0
10.8.0.10,56876,137.116.224.167,443,6,4325376,649531081,12,66,333,1486,8115541,0
10.8.0.10,35361,173.194.123.15,443,6,3932160,236637041,15,60,265,1403,6129800,0
10.8.8.178,43066,23.63.99.210,443,6,3932160,115789622055,30,60,631,3186,6959923,0
173.194.123.5,443,10.8.0.14,53933,6,4325376,194973990579,8,66,129,591,4841472,0
10.8.8.130,49539,46.201.39.188,30990,17,3932160,922881706,5,60,60,300,3932160,2
10.8.8.138,44567,204.236.238.164,1886,6,4325376,3625057612,108,66,295,7654,4644560,2
96.23.208.172,33778,10.8.0.6,40273,17,0,0,1,68,68,68,4456448,-1
10.8.8.130,51413,95.58.79.92,6881,17,0,0,1,139,139,139,9109504,-1
10.8.8.130,60796,23.54.136.70,443,6,3932160,19233491277,15,60,604,1965,8585216,0
10.8.8.134,15685,157.55.235.142,40029,17,0,0,1,83,83,83,5439488,-1
10.8.8.138,56604,208.117.251.116,443,6,4325376,140998502110,1912,66,1374,142508,4884625,0
74.125.226.37,443,10.8.8.138,53315,6,4325376,13939067287,4,66,129,327,5357568,5
10.8.8.246,61527,224.0.0.252,5355,17,4194304,414320485,2,64,64,128,4194304,6
173.252.79.94,443,10.8.0.10,42112,6,4325376,3471762104540,8,66,170,872,7143424,6
10.8.8.130,52073,207.241.227.82,80,6,4325376,11607774485,1169,66,277,83384,4674639,0
10.8.0.6,40273,157.55.56.158,40002,17,0,0,1,81,81,81,5308416,-1
10.8.8.138,33796,204.236.238.164,1751,6,3932160,12266002618,7525,60,1374,10298365,89689521,0
10.8.0.6,0,131.202.244.5,0,1,29032448,1525250573488,5,310,479,2023,26515865,6
74.125.226.35,443,10.8.8.138,54688,6,4325376,104320993505,6,66,129,459,5013504,5
192.0.77.2,443,10.8.8.138,48419,6,3932160,89835685253,5,60,85,325,4259840,5
157.56.192.53,443,10.8.8.130,51966,6,4325376,49094069895,72,66,1374,48651,44283221,0
91.189.89.240,80,10.8.0.10,40447,6,4325376,5184069337,2,66,74,140,4587520,0
173.252.100.1,443,10.8.8.178,59822,6,3932160,63247912224,7,60,111,608,5692269,0
207.241.228.122,80,10.8.8.130,59749,6,4325376,11963172093,1880,66,1374,2570640,89611416,0
10.8.8.138,51239,74.125.226.56,443,6,4325376,7744810575395,18,66,583,2083,7583971,0
10.8.8.130,49539,62.220.51.222,10000,17,0,0,1,60,60,60,3932160,-1
10.8.8.246,62087,224.0.0.252,5355,17,4194304,412232764,2,64,64,128,4194304,6
10.8.0.6,40273,157.56.52.39,40027,17,4915200,2694291917497,2,75,75,150,4915200,6
79.81.191.245,45729,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.0.10,42737,216.58.219.238,443,6,4325376,182025526238,32,66,1404,6237,12773376,0
10.8.0.14,39094,173.194.206.189,443,6,4325376,210746062541,58,66,1404,8717,9849608,0
74.125.226.46,443,10.8.8.138,48603,17,24772608,11985921939,23,74,1392,19766,56321068,5
65.55.223.34,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.246,63940,224.0.0.252,5355,17,4194304,416324818,2,64,64,128,4194304,6
173.252.110.27,443,10.8.0.10,35745,6,11468800,49562338655961,2551,60,1404,1068796,27457708,0
207.241.236.176,80,10.8.8.130,43479,6,4325376,6727692517,1568,66,1374,2134528,89214558,5
74.125.226.63,443,10.8.8.138,56863,6,4325376,10207096023,2,66,74,140,4587520,5
10.8.8.138,57396,204.236.238.164,1517,6,3932160,4270963795,247,60,1374,322343,85526602,0
63.245.217.162,443,10.8.8.110,45062,6,3932160,12418668445,13,60,1374,4187,21107633,0
23.52.152.64,443,10.8.8.138,51240,6,4325376,81402894956,4,66,119,317,5193728,5
10.8.8.134,15685,120.146.189.202,55708,17,0,0,1,60,60,60,3932160,-1
134.170.58.123,443,10.8.8.246,29927,6,3932160,1653201888,8,60,1374,4894,40091648,0
10.8.8.130,49539,212.67.144.167,9052,17,0,0,1,60,60,60,3932160,-1
10.8.8.134,15685,176.116.56.122,6037,17,0,0,1,60,60,60,3932160,-1
10.8.8.138,56632,208.117.251.116,443,6,4325376,32327592008,133,66,1374,10663,5254213,0
10.8.8.130,49539,157.56.52.18,443,17,0,0,1,60,60,60,3932160,-1
10.8.8.246,63789,224.0.0.252,5355,17,4194304,413131997,2,64,64,128,4194304,6
108.160.163.110,443,10.8.8.138,32809,6,4325376,22308497507849,192,66,1374,42123,14377984,5
10.8.8.138,48419,192.0.77.2,443,6,3932160,89847981063,3,60,60,180,3932160,5
10.8.8.222,49175,224.0.0.252,5355,17,4194304,411923911,2,64,64,128,4194304,6
10.8.0.6,40273,64.4.23.147,40021,17,0,0,1,79,79,79,5177344,-1
10.8.8.222,61555,224.0.0.252,5355,17,4194304,407048620,2,64,64,128,4194304,6
10.8.0.10,40679,173.194.123.14,443,6,4325376,3612285239966,590,66,1404,303929,33759815,0
10.8.0.6,40273,65.55.223.17,40020,17,12910592,3835166954405,3,134,197,475,10376533,6
74.125.226.59,443,10.8.8.138,43303,6,4325376,13826042363,4,66,129,327,5357568,5
10.8.8.134,49749,144.118.64.164,9987,6,4325376,62546513561,42,66,592,4380,6834468,2
157.55.130.168,40005,10.8.0.6,40273,17,4063232,2078175800919,2,62,62,124,4063232,6
173.252.79.90,50015,10.8.0.10,37067,17,7733248,457330780,2,118,146,264,8650752,6
10.8.8.138,38171,74.125.226.56,443,6,4325376,19183065067,4,66,74,272,4456448,5
10.8.0.6,40273,111.221.74.27,40033,17,0,0,1,78,78,78,5111808,-1
10.8.8.130,48769,81.137.205.196,23528,6,4325376,62113733025,127,66,163,11293,5827543,2
10.8.8.138,45363,204.236.238.164,1406,6,3932160,2652528931,226,60,1374,293771,85188390,0
68.180.110.66,12732,10.8.0.6,48595,6,4325376,11151505970,8,66,164,697,5709824,6
10.8.0.14,39957,216.58.219.238,443,6,4325376,58255390648,18,66,1404,3977,14479815,0
122.164.153.247,25890,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.8.178,52398,216.58.210.33,443,6,4325376,4436795731,14,66,279,1543,7223003,0
10.8.0.10,0,173.194.76.127,0,1,0,0,1,174,174,174,11403264,-1
10.8.8.134,15685,116.86.92.181,45308,17,0,0,1,60,60,60,3932160,-1
10.8.8.130,33819,207.241.227.212,80,6,4325376,3263976532,257,66,253,17340,4421767,0
10.8.8.138,42184,74.125.226.37,443,17,5177344,90253254640,16,79,1392,6377,26120192,5
74.125.22.189,443,10.8.0.10,54458,6,32571392,27070041286815,370,66,1404,152501,27011636,0
10.8.8.246,64464,224.0.0.252,5355,17,4194304,416374299,2,64,64,128,4194304,6
10.8.0.6,40273,65.55.223.15,40016,17,12189696,3552213676588,10,76,508,2125,13926400,6
64.4.23.152,40019,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
173.194.123.64,443,10.8.0.10,50480,6,4325376,184492487,24,66,1404,12356,33740117,0
157.56.52.39,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.246,63654,224.0.0.252,5355,17,4194304,411749228,2,64,64,128,4194304,6
10.8.8.130,51413,135.23.225.201,51413,17,0,0,1,139,139,139,9109504,-1
109.146.33.108,7506,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
63.245.216.134,443,10.8.8.178,49842,6,3932160,4534985971,12,60,1266,5144,28093098,0
10.8.8.246,49398,224.0.0.252,5355,17,4194304,417185587,2,64,64,128,4194304,6
111.221.74.29,40010,10.8.0.6,40273,17,0,0,1,493,493,493,32309248,-1
157.55.130.154,40034,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
170.155.148.1,123,10.8.8.222,13465,17,0,0,1,90,90,90,5898240,-1
10.8.8.130,49539,50.191.240.90,3845,17,0,0,1,60,60,60,3932160,-1
10.8.8.130,51413,88.185.245.104,11512,17,0,0,1,139,139,139,9109504,-1
216.58.208.46,443,10.8.8.178,38284,6,4325376,3718582934,13,66,1374,5156,25992585,0
65.55.223.17,40020,10.8.0.6,40273,17,4128768,3834940412045,3,63,95,253,5526869,6
201.41.74.189,50307,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
74.125.226.35,443,10.8.0.10,36378,6,3932160,59112654064,6,60,131,535,5843626,0
10.8.8.246,51308,224.0.0.252,5355,17,4194304,411615863,2,64,64,128,4194304,6
10.8.8.246,49537,224.0.0.252,5355,17,4194304,413552048,2,64,64,128,4194304,6
10.8.8.110,54950,63.245.217.114,443,6,4325376,12406050844,19,66,631,2417,8336869,0
10.8.8.130,42754,131.130.27.211,443,6,0,0,1,74,74,74,4849664,-1
10.8.8.222,51469,224.0.0.252,5355,17,4194304,413722005,2,64,64,128,4194304,6
74.125.226.69,443,10.8.8.138,54309,17,43515904,824086147,7,74,1392,5473,51239789,5
10.8.8.134,15685,81.105.201.97,21981,17,0,0,1,60,60,60,3932160,-1
157.56.52.45,40009,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
77.215.149.150,18860,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.0.14,58724,74.125.226.3,80,6,4325376,5509000276,3,66,66,198,4325376,0
10.8.8.130,49539,213.199.179.159,443,17,0,0,1,60,60,60,3932160,-1
10.8.0.14,39985,216.58.219.238,443,6,4325376,58972846222,16,66,1404,4084,16728064,0
109.209.186.130,58661,10.8.8.130,49539,17,4128768,471392645012,7,63,63,441,4128768,2
10.8.8.138,57976,74.125.226.33,443,6,4325376,372458542430,15,66,939,2783,12159112,5
10.8.8.222,58844,224.0.0.252,5355,17,4194304,411820331,2,64,64,128,4194304,6
65.55.223.31,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.138,41301,209.148.205.32,80,6,4325376,258183772898,8,66,66,528,4325376,5
10.8.8.222,60292,224.0.0.252,5355,17,4194304,413211616,2,64,64,128,4194304,6
74.125.226.39,443,10.8.8.138,51892,6,4325376,240636019614,18,66,1374,5584,20330723,5
10.8.8.130,49539,212.161.8.36,13392,17,10420224,239467590594,4,159,159,636,10420224,2
10.8.8.134,15685,157.55.235.155,40034,17,5046272,1033124062673,3,77,77,231,5046272,2
74.125.226.32,443,10.8.8.138,34714,6,4325376,339723950977,27,66,1374,6596,16010202,5
10.8.8.178,52209,216.58.208.35,443,6,4325376,59176369110,14,66,583,1818,8510317,0
10.8.0.6,40273,111.221.74.38,40024,17,0,0,1,75,75,75,4915200,-1
10.8.0.10,42747,216.58.219.238,443,6,4325376,176825696065,22,66,1404,4460,13285934,0
63.245.216.132,443,10.8.8.234,46572,6,3932160,1174447578,11,60,1266,5086,30301463,0
10.8.8.130,51413,5.165.40.169,43477,17,4063232,124270389296,1740,62,846,122709,4621756,0
10.8.8.246,56432,224.0.0.252,5355,17,4194304,416195374,2,64,64,128,4194304,6
10.8.8.178,57866,173.194.67.189,443,6,4325376,525930924091,386,66,452,40624,6897239,0
10.8.0.6,40273,111.221.74.15,443,17,0,0,1,60,60,60,3932160,-1
10.8.8.110,39913,93.184.220.29,80,6,4325376,16025569952,8,66,503,1410,11550720,0
10.8.8.130,49539,184.162.79.221,21315,17,4194304,25589898925,3,64,64,192,4194304,2
10.8.0.6,40273,111.221.77.158,443,17,0,0,1,60,60,60,3932160,-1
10.8.8.134,15685,152.250.160.46,36419,17,0,0,1,60,60,60,3932160,-1
10.8.0.14,39986,216.58.219.238,443,6,4325376,58783017724,21,66,454,2650,8270019,0
109.67.147.152,28195,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
216.58.210.5,443,10.8.8.130,44985,6,3932160,59593139822,19,60,876,2715,9364749,0
111.194.67.141,55173,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.8.130,49539,157.56.52.33,443,17,0,0,1,60,60,60,3932160,-1
10.8.8.178,54878,63.245.217.160,443,6,4325376,13649391433,12,66,823,2648,14461610,0
10.8.8.234,37839,173.194.67.16,465,6,4325376,2894372390,14,66,910,2706,12667172,3
216.58.210.3,443,10.8.8.130,34929,6,3932160,59126512809,18,60,1354,3154,11483363,0
10.8.0.10,37310,173.194.123.31,443,6,4325376,232398813,13,66,265,1332,6714919,0
10.8.8.222,62609,224.0.0.252,5355,17,4194304,411676766,2,64,64,128,4194304,6
10.8.0.10,33815,173.194.123.5,443,6,7274496,27056346914851,92,66,1404,26624,18965548,0
118.107.229.16,5420,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.0.10,54078,173.252.79.94,3478,6,4325376,3472018957491,14,66,218,1560,7302582,0
10.8.0.6,58255,91.190.218.125,12350,6,3932160,4895953354,6,60,104,418,4565674,6
10.8.8.130,41495,82.245.24.95,38324,6,4325376,40526896090,17,66,172,1359,5239024,6
10.8.8.130,51413,82.212.136.20,52154,17,0,0,1,139,139,139,9109504,-1
70.127.180.169,0,10.8.8.130,0,1,10944512,69873469372,3,167,167,501,10944512,4
109.149.70.43,22694,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.138,42711,173.223.153.85,80,6,4325376,18452304037,4,66,74,272,4456448,5
10.8.8.138,49850,23.235.44.143,443,6,4325376,18538611847,4,66,66,264,4325376,5
10.8.8.110,37408,64.233.184.16,465,6,4325376,2471918174,18,66,583,2647,9637432,0
10.8.8.178,52449,86.4.212.228,59222,6,3932160,976483856486,1405,60,107,102065,4760805,0
10.8.0.10,34036,209.148.205.26,443,6,3932160,108866473,12,60,583,1511,8252074,0
173.194.123.70,80,10.8.0.10,42610,6,4325376,27093775620248,19,66,847,5948,20516217,0
119.105.188.250,57000,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
86.170.118.247,12431,10.8.8.130,59991,6,4325376,62274031308,105,66,167,7125,4447085,2
